filename,width,height,class,xmin,ymin,xmax,ymax
calculator_216_jpg.rf.29167276460d49ee916b6dd97049eaea.jpg,224,224,calculator,18,9,220,221
pens_88_jpg.rf.2920fa575d904160245a58211e6766b4.jpg,224,224,pen,42,20,182,204
calculator_106_jpg.rf.292f2d825a0dff25ea1ca430cb712c29.jpg,224,224,calculator,6,29,123,181
compa_246_jpg.rf.2936e45de02d8a89f922ca4bf295c80c.jpg,224,224,compa,43,34,182,168
compa_206_jpg.rf.292fd527220cf3d243b99fbd3b4e1198.jpg,224,224,compa,52,42,160,164
pencil_116_jpg.rf.2999deb26e50aaa6aaf5d5e50e01dfcd.jpg,224,224,pencil,59,60,169,188
pens_169_jpg.rf.29367ae9d467ede6ee510b51890413ed.jpg,224,224,pen,42,89,218,111
calculator_130_jpg.rf.29a58e62b7d652f4e63477e0401493e5.jpg,224,224,calculator,10,36,177,220
ruler_216_jpg.rf.29be538d3ef0a40bcec9866486af2e89.jpg,224,224,ruler,24,131,200,201
ruler_150_jpg.rf.29e7aba773a7b30d017cd8635b544d6f.jpg,224,224,ruler,56,133,224,204
compa_158_jpg.rf.2a128def7723c8f6a9aca3a61822e448.jpg,224,224,compa,82,63,164,187
pens_226_jpg.rf.29aa148433c81ee21e0db33653360378.jpg,224,224,pen,96,50,134,181
pencil_3_jpg.rf.2a09406a66d7e285233ae1a0fc4feb26.jpg,224,224,pencil,92,32,132,192
calculator_26_jpg.rf.2a48f973a7f9400310e733acc437158b.jpg,224,224,calculator,71,100,145,206
ruler_24_jpg.rf.2a52971040af9e9a08c6bf0da2a182e4.jpg,224,224,ruler,101,4,123,220
calculator_132_jpg.rf.2a59c50a450f67de4bf40815b711fd78.jpg,224,224,calculator,31,1,175,183
calculator_23_jpg.rf.2a6c2eb3b9fbad801a580f01f6ae00b8.jpg,224,224,calculator,49,8,172,218
ruler_2_jpg.rf.2ae3feea99fe3b3da6f03dff1e2ac568.jpg,224,224,ruler,29,22,199,200
ruler_183_jpg.rf.2a9d37adf6d10588e494884981dda051.jpg,224,224,ruler,25,59,177,208
pencil_45_jpg.rf.2af1782c5ae115ca00680b7f4e2a42fd.jpg,224,224,pencil,104,11,120,218
pens_32_jpg.rf.2aed83ad459fec4d226300f6476fce1e.jpg,224,224,pen,85,4,152,221
pens_166_jpg.rf.2b144b0901761f7310ac0d176ce68d66.jpg,224,224,pen,93,44,170,176
calculator_117_jpg.rf.2b02d6512b5886abdbee6eeea6a4aef0.jpg,224,224,calculator,47,42,188,194
pens_109_jpg.rf.2b21e0facfe8b5379b5f3b0a98e2bf92.jpg,224,224,pen,77,75,106,184
calculator_18_jpg.rf.2b307d02b7dddce5ed6bfb4e77a99fcf.jpg,224,224,calculator,17,9,215,213
ruler_33_jpg.rf.2b14ce1ca1ae8411e063fe8a34f5f18a.jpg,224,224,pen,11,44,215,184
ruler_138_jpg.rf.2b5ca1de7a63904b0fa375a51fa38ab2.jpg,224,224,ruler,98,16,131,196
pens_142_jpg.rf.2b6196519090a402afddb9277249f499.jpg,224,224,pen,95,52,117,183
compa_210_jpg.rf.2bc09c7d93e3929676b036027922faf6.jpg,224,224,compa,51,46,169,198
calculator_172_jpg.rf.2bbb8c8e9f9fa653d32d6cbe0d951a57.jpg,224,224,calculator,22,14,194,212
calculator_63_jpg.rf.2b6aaa712efeb564b5b825c487ec64bf.jpg,224,224,calculator,33,22,199,213
calculator_202_jpg.rf.2bc8a43828906658f4c632c752cce1e3.jpg,224,224,calculator,113,12,220,224
compa_43_jpg.rf.2be165550568714c7e9d0372c46c7a4d.jpg,224,224,compa,22,27,215,207
compa_43_jpg.rf.2be165550568714c7e9d0372c46c7a4d.jpg,224,224,pencil,8,29,129,212
pens_181_jpg.rf.2c04a29b08f0cf0dd929f5977d60c6b7.jpg,224,224,pen,137,16,158,163
ruler_161_jpg.rf.2be82f1b503fff899d7cf4926f00661d.jpg,224,224,ruler,7,96,206,127
pens_113_jpg.rf.2c05c81321f4362b59725dfde16a25eb.jpg,224,224,pen,68,87,131,188
ruler_47_jpg.rf.2c35afd0ae419801db1ea937887568dd.jpg,224,224,ruler,92,13,132,211
pencil_45_jpg.rf.2c5c15ea4762a40a1f564cbc4f2c9e3c.jpg,224,224,pencil,104,7,120,214
compa_52_jpg.rf.2c19200654c5b2bc711a6b60b2f07066.jpg,224,224,compa,15,46,219,182
compa_52_jpg.rf.2c19200654c5b2bc711a6b60b2f07066.jpg,224,224,pencil,4,49,144,161
compa_6_jpg.rf.2c1abaa538806ea83a566e0babbefa43.jpg,224,224,pencil,4,62,114,203
compa_6_jpg.rf.2c1abaa538806ea83a566e0babbefa43.jpg,224,224,compa,22,6,217,214
pencil_50_jpg.rf.2c73900de093e07803093b61e37d4066.jpg,224,224,pencil,19,105,207,118
calculator_125_jpg.rf.2c932596cc3c20a80712a9f56b6fe046.jpg,224,224,calculator,0,6,217,221
ruler_201_jpg.rf.2ca5596675c0e4821e77f7b172ee5840.jpg,224,224,ruler,38,111,163,166
compa_103_jpg.rf.2cb15f161c03549412bba529d9d5a821.jpg,224,224,compa,37,52,193,138
pens_236_jpg.rf.2cb267ffbec8e7207057e4302648b08a.jpg,224,224,pen,72,15,152,191
calculator_153_jpg.rf.2cea9660622493bb24950e1a4dc921e6.jpg,224,224,calculator,41,1,188,195
compa_78_jpg.rf.2cf41252b5e153bc477e403e791e0d7c.jpg,224,224,compa,79,5,171,217
compa_78_jpg.rf.2cf41252b5e153bc477e403e791e0d7c.jpg,224,224,pencil,87,57,112,220
ruler_105_jpg.rf.2cda873d2ddf219afe3f72aef35e3972.jpg,224,224,ruler,48,8,174,216
calculator_25_jpg.rf.2d2024ee0ad4ba21da741684a50991c4.jpg,224,224,calculator,33,17,187,199
ruler_69_jpg.rf.2d323e4572d0fcf566d7a1b92ccbcb8f.jpg,224,224,ruler,5,89,219,134
calculator_132_jpg.rf.2db8af34cafb0e530ad853845dc78cd3.jpg,224,224,calculator,0,49,183,193
pens_160_jpg.rf.2d35ad7914280deba56f74d9b3fe891f.jpg,224,224,pen,30,72,218,142
pens_9_jpg.rf.2de050b469aef10e1ee75f9144085465.jpg,224,224,pen,31,13,193,214
ruler_153_jpg.rf.2d87280e6a5aae16012c22fe4957c0be.jpg,224,224,ruler,3,153,201,199
pens_166_jpg.rf.2e3258f38d104c613ea3bebf8d361e65.jpg,224,224,pen,44,55,176,132
pens_118_jpg.rf.2e2c0b7154a5debdb55d12645e2a342e.jpg,224,224,pen,1,67,202,143
ruler_155_jpg.rf.2eaedfdeaf38bd709d6fee7519bf7528.jpg,224,224,ruler,25,15,63,208
pencil_236_jpg.rf.2ecc4c81b2de64dc806b36ea93a0f88a.jpg,224,224,pencil,31,30,184,117
calculator_69_jpg.rf.2ef66dcb9e81b99cb25a3c3a5c8805d9.jpg,224,224,calculator,101,16,211,218
calculator_150_jpg.rf.2f0174d176840d137a82f3d93ca09bb7.jpg,224,224,calculator,25,106,206,224
ruler_18_jpg.rf.2f152843a4cbaaa838c7870edb06e542.jpg,224,224,ruler,7,4,217,219
pens_172_jpg.rf.2f1402fbbc5d1fbdc10ba26bc78ee298.jpg,224,224,pen,52,40,191,136
compa_132_jpg.rf.2f37e16adaf62b76b2a2d7f2a48068e7.jpg,224,224,compa,65,57,192,172
pens_171_jpg.rf.2f555c45f0b27245e376df55efc9eadd.jpg,224,224,pen,48,49,171,166
ruler_178_jpg.rf.2f3e78e3c58d6663da84bbda83d7f616.jpg,224,224,ruler,0,44,224,68
calculator_165_jpg.rf.2f79b60adc0106630c9b3d06baba602c.jpg,224,224,calculator,48,21,195,201
calculator_232_jpg.rf.2fcb9c59e06b56d2aa5eba111a4ca8c5.jpg,224,224,calculator,5,72,223,184
compa_67_jpg.rf.2fc77e52b5f31757a495b1beb2043a71.jpg,224,224,pencil,114,14,211,180
compa_67_jpg.rf.2fc77e52b5f31757a495b1beb2043a71.jpg,224,224,compa,13,23,193,216
ruler_5_jpg.rf.2f5ef9c2caa9e597a95a78a9c5e6d7ec.jpg,224,224,ruler,97,9,133,215
ruler_93_jpg.rf.300c91d04a3a02688f1d5a72bb501dfe.jpg,224,224,ruler,9,69,210,162
ruler_153_jpg.rf.2fd86abdf8dff9610524d2f9599c8947.jpg,224,224,ruler,24,26,222,72
compa_186_jpg.rf.30061748881c229cdda7b1ae51bbe765.jpg,224,224,compa,73,95,194,157
pencil_191_jpg.rf.2fe7dc9c8574c674a76734bbc554d56e.jpg,224,224,pencil,50,65,197,142
pens_71_jpg.rf.2fff58e2cd365794a83f6762d7581eb6.jpg,224,224,pen,1,1,224,224
pens_245_jpg.rf.304cc172591104d83782d465adff06c2.jpg,224,224,pen,45,90,179,158
pencil_92_jpg.rf.30629e5715b7b6ac7503d93853ff6ecf.jpg,224,224,pencil,38,28,181,210
pens_131_jpg.rf.30de352b84f2f2c3546fc31e7db33b1f.jpg,224,224,pen,98,44,123,193
ruler_73_jpg.rf.30f8395898858d3c9ea56ece12a7d0cf.jpg,224,224,ruler,7,6,218,218
compa_78_jpg.rf.308670bc6651e89e0e271f944e490899.jpg,224,224,compa,79,5,171,217
compa_78_jpg.rf.308670bc6651e89e0e271f944e490899.jpg,224,224,pencil,87,57,112,220
calculator_177_jpg.rf.30fb705f17ed58908c270f8e93cccfcd.jpg,224,224,calculator,32,0,200,224
pens_44_jpg.rf.3138f87b9f8135b01b5bb344243f7496.jpg,224,224,pen,15,104,206,122
pencil_240_jpg.rf.313e5147b924f78649d03cb948adce75.jpg,224,224,pencil,17,90,208,106
ruler_106_jpg.rf.3150c082dd8fadb915fc7f0d7f2f126a.jpg,224,224,ruler,24,23,201,200
compa_32_jpg.rf.315a81baca9002b46575867d694f787a.jpg,224,224,compa,50,4,150,220
pencil_19_jpg.rf.3155d9f9ba904b7df55d1d65acb1b71a.jpg,224,224,pencil,41,12,185,214
pens_95_jpg.rf.3171d28991f2f21ebe6ba11c5c9ca7fb.jpg,224,224,pen,3,103,220,122
calculator_233_jpg.rf.3181f8094e52559c12905ec903cc222a.jpg,224,224,calculator,55,8,168,213
pencil_11_jpg.rf.30d7a8f389a46b7e41a15430d509377f.jpg,224,224,pencil,47,1,173,220
ruler_181_jpg.rf.31ad86644f80b595e18c6f10cec1ff8d.jpg,224,224,ruler,7,81,199,117
ruler_5_jpg.rf.31ace5ba62cc4074181b4bca3532b23a.jpg,224,224,ruler,91,10,127,216
calculator_217_jpg.rf.31ae5dddddc2db8d2f1a26f5437217c8.jpg,224,224,calculator,34,17,191,207
calculator_110_jpg.rf.31dde44aa7e66fb778bf00d6fa2b26c9.jpg,224,224,calculator,23,30,191,186
calculator_203_jpg.rf.31f1b636a149c2f25f09b89c0914ab4c.jpg,224,224,calculator,75,34,191,210
compa_84_jpg.rf.31fc4cef23de21f919c87d458a175c42.jpg,224,224,compa,5,60,206,160
compa_84_jpg.rf.31fc4cef23de21f919c87d458a175c42.jpg,224,224,pencil,55,122,203,156
pencil_106_jpg.rf.31f96d9bc7f8da0ee3946e5815c99114.jpg,224,224,pencil,76,42,207,175
compa_222_jpg.rf.321c0610956279646b802a2bd1e7dd81.jpg,224,224,compa,90,44,148,198
compa_38_jpg.rf.323830d4279053eb1b49ff48efc3d0d8.jpg,224,224,compa,62,9,175,218
compa_38_jpg.rf.323830d4279053eb1b49ff48efc3d0d8.jpg,224,224,pencil,78,60,122,216
compa_75_jpg.rf.32618d7c18437f14aadc8984c8117880.jpg,224,224,compa,5,26,224,212
compa_173_jpg.rf.323dacd9fc6e55c5dc650b862fb68c31.jpg,224,224,compa,27,98,184,156
pens_157_jpg.rf.323a20ed12c33dcb4a1b38094d29da31.jpg,224,224,pen,93,28,114,178
ruler_189_jpg.rf.326ae6e8604aaaa976b2c25c97d24352.jpg,224,224,ruler,54,16,144,162
ruler_45_jpg.rf.3301d52b6a21d0f36039315edda11ce2.jpg,224,224,ruler,19,26,205,197
pencil_63_jpg.rf.326c510fa49a79db8e987fcfbb332c51.jpg,224,224,pencil,4,1,204,223
ruler_83_jpg.rf.333d042ba7d78a654eb5be06a97e3157.jpg,224,224,ruler,24,20,200,204
ruler_213_jpg.rf.33462a8d28f5b7344f35094e75a7ed68.jpg,224,224,ruler,27,70,111,200
pens_214_jpg.rf.334e7305d8d9273ad7b5f792ea46bf8a.jpg,224,224,pen,43,40,160,134
ruler_200_jpg.rf.334f4de15075cf3065214c057b8f4eee.jpg,224,224,ruler,5,15,156,96
calculator_99_jpg.rf.33d217479ceacae5a86937cea4ebfba1.jpg,224,224,calculator,36,31,224,221
pencil_57_jpg.rf.334bffca5d11bc03ed0baaf171027b26.jpg,224,224,pencil,2,1,221,221
pens_58_jpg.rf.3403895157781c9e013629dcac9c3ac4.jpg,224,224,pen,23,104,217,122
ruler_19_jpg.rf.33f6d0f245d1cca1f24b076493912c8d.jpg,224,224,ruler,102,2,124,222
pencil_12_jpg.rf.3411d13585a200960b69b316e9c1182c.jpg,224,224,pencil,5,116,220,128
pens_37_jpg.rf.33eda7b225a7aac3c75d8fd13f26f81b.jpg,224,224,pen,54,26,178,192
compa_223_jpg.rf.343dec88fdac4d969be9ec7a08117a17.jpg,224,224,compa,102,32,168,200
pencil_137_jpg.rf.3395e0e6589dcf17443178645699f6f4.jpg,224,224,pencil,126,41,152,198
compa_134_jpg.rf.344a023713171d9cf20524e23bfb568e.jpg,224,224,compa,84,48,146,142
pens_62_jpg.rf.3480156bbd6bdda4e9fdd81b861cd6b2.jpg,224,224,pen,22,47,201,187
pens_135_jpg.rf.3446517ab05a47449f2bc4b4119a5108.jpg,224,224,pen,68,93,192,127
pens_146_jpg.rf.348b9d4c5da7e6b888f27f6b9028b513.jpg,224,224,pen,101,63,199,185
pencil_39_jpg.rf.3483dfbad5c5151311489fe4e4973ade.jpg,224,224,pencil,107,10,117,215
pens_215_jpg.rf.34bafbc9b8ece28720ace2df771ca535.jpg,224,224,pen,56,92,182,165
pens_196_jpg.rf.350eb1f12544f2d62a479e47a76f35cc.jpg,224,224,pen,39,80,168,136
calculator_17_jpg.rf.34e63d8dcf110ed1e279ce476d135007.jpg,224,224,calculator,57,2,171,222
pencil_233_jpg.rf.34bb9abc81bbdccfa680f12091cd0a4e.jpg,224,224,pencil,27,78,204,126
ruler_88_jpg.rf.35369b1caaf4dcc6696f4ad166894635.jpg,224,224,ruler,21,17,204,208
ruler_173_jpg.rf.356654a62d38e41b8b3ae5c03aa70beb.jpg,224,224,ruler,29,15,57,209
ruler_62_jpg.rf.3500f4668406c7607a26737a46dc66a8.jpg,224,224,ruler,12,28,212,197
ruler_184_jpg.rf.3526dd8eb1c3252f44a857f2d378ea14.jpg,224,224,ruler,44,21,178,211
compa_137_jpg.rf.356c63a619c966b1360abbf58f6d790d.jpg,224,224,compa,28,71,171,153
pens_119_jpg.rf.3517ef04a32e27348d744d7c44c9293b.jpg,224,224,pen,9,75,185,149
compa_140_jpg.rf.35387769094aa6fba9996044bef08b30.jpg,224,224,compa,69,62,148,183
compa_146_jpg.rf.359960dbf8d9bc769b411fa94ea1ec2f.jpg,224,224,compa,38,71,170,175
calculator_14_jpg.rf.35b0c8ec76597dabec6c8550afab9e89.jpg,224,224,calculator,1,26,222,198
ruler_109_jpg.rf.35a3cc8edbe26b5cea622fb7536be986.jpg,224,224,ruler,5,91,221,133
ruler_41_jpg.rf.35eaa5ce2fc586311b636a31430a28a7.jpg,224,224,ruler,8,96,216,124
pens_108_jpg.rf.35c1fac539e382f9a84b8380ec6753a9.jpg,224,224,pen,113,23,141,201
calculator_35_jpg.rf.361e14d6d44c1be280e7ec86f8752656.jpg,224,224,calculator,43,47,179,174
calculator_16_jpg.rf.362fd532a907375c073dea04827c7282.jpg,224,224,calculator,32,5,192,218
compa_223_jpg.rf.364cc473f6c6a50ec1fad35aaebd0858.jpg,224,224,compa,31,56,200,122
pencil_76_jpg.rf.3678ce0e74319cee1a6b93cd0be173e3.jpg,224,224,pencil,32,31,191,190
compa_95_jpg.rf.36ac56224cb25deae7454570d56c4671.jpg,224,224,compa,46,15,166,199
compa_95_jpg.rf.36ac56224cb25deae7454570d56c4671.jpg,224,224,pencil,69,47,93,189
pencil_35_jpg.rf.36955c66333201beaa84ae7243ad4e51.jpg,224,224,pencil,6,53,219,179
ruler_140_jpg.rf.35bacb44e5a9003038940fb4fdb706c3.jpg,224,224,ruler,9,62,188,173
pencil_120_jpg.rf.36c3dbbec324f55dcac4f76a54a7f21f.jpg,224,224,pencil,30,94,194,153
ruler_108_jpg.rf.36c33f2f3c82422393906a6511e621d6.jpg,224,224,ruler,29,80,187,116
calculator_9_jpg.rf.36bdccce6d37c40a2e72acaa27236918.jpg,224,224,calculator,11,4,214,220
ruler_193_jpg.rf.36c8910b7d5fba208fcf0718a75238e0.jpg,224,224,ruler,100,82,192,198
pencil_74_jpg.rf.36d9c0fe9f47db2ce68846a644450bd4.jpg,224,224,pencil,117,25,135,216
compa_85_jpg.rf.36cfbec04fa8c26cb116433b3d12c3f9.jpg,224,224,compa,51,14,167,216
compa_85_jpg.rf.36cfbec04fa8c26cb116433b3d12c3f9.jpg,224,224,pencil,63,89,131,221
calculator_185_jpg.rf.3739fbba01b2bedd77a4eb62af2fda4a.jpg,224,224,calculator,10,25,224,187
pens_250_jpg.rf.36e3a3a7cd7f0e6acfec30c848a12673.jpg,224,224,pen,22,95,210,137
pens_235_jpg.rf.3755d5e4aae8b931bc0b5ec8724790e9.jpg,224,224,pen,49,74,189,158
calculator_49_jpg.rf.3743068d847951f1f67195d91ac0baa3.jpg,224,224,calculator,10,51,223,190
calculator_183_jpg.rf.371a41cbf02fba0e076dc7f3806d443d.jpg,224,224,calculator,11,0,177,214
compa_208_jpg.rf.37567858204936df34dd4708a5c2610a.jpg,224,224,compa,30,71,207,132
calculator_146_jpg.rf.375ad5c88860c19b656ad1da50a95196.jpg,224,224,calculator,26,37,144,208
calculator_27_jpg.rf.37895131ebab6b6466f73521d22741b6.jpg,224,224,calculator,58,69,134,212
compa_116_jpg.rf.3763fe90e68bbd47f9041f3137baa391.jpg,224,224,compa,55,75,170,175
ruler_185_jpg.rf.37ad8a936d386f2c205395972b67f207.jpg,224,224,ruler,52,110,210,213
pencil_48_jpg.rf.3802799598511ac5da8e963eb8b3c566.jpg,224,224,pencil,2,3,222,223
ruler_145_jpg.rf.37ce958ef4ab95a090f7e9dfbcf91a99.jpg,224,224,ruler,43,0,155,224
compa_189_jpg.rf.378a7126173ca306690a465622b47377.jpg,224,224,compa,42,50,206,117
pencil_86_jpg.rf.380a55e763901a3ec24e841824c5de53.jpg,224,224,pencil,5,22,223,171
calculator_18_jpg.rf.382e835fbc571ce6a7d0628d31f8cb74.jpg,224,224,calculator,17,9,215,213
compa_82_jpg.rf.39a79b4cbcb1c942275ea25bfd3b02c1.jpg,224,224,compa,17,67,218,175
compa_82_jpg.rf.39a79b4cbcb1c942275ea25bfd3b02c1.jpg,224,224,pencil,23,70,172,136
calculator_224_jpg.rf.38c2e74411e902765d08294afc9e2ca7.jpg,224,224,calculator,1,1,224,224
ruler_234_jpg.rf.38bb9b455705a48fe946a14e0a646aee.jpg,224,224,ruler,1,56,223,169
pens_247_jpg.rf.38f088236a8ffa64100f664cf692f158.jpg,224,224,pen,70,33,161,191
compa_126_jpg.rf.38faade75760a101b284f00d7d6b415f.jpg,224,224,compa,88,29,166,207
compa_157_jpg.rf.3871b960b04dbdc454e0210943d6b807.jpg,224,224,compa,74,39,142,203
calculator_191_jpg.rf.387324aa1e64370133aa8ebf3713e2f0.jpg,224,224,calculator,5,22,198,223
pens_160_jpg.rf.3a19bfa07d42bc41689cc38fb2c15f76.jpg,224,224,pen,82,30,152,218
calculator_235_jpg.rf.3a85c3a56c50c1290130e5173e5a158a.jpg,224,224,calculator,65,15,182,211
compa_249_jpg.rf.3aa8c452c179212641ebe98f39660ed4.jpg,224,224,compa,30,50,165,156
compa_19_jpg.rf.395a1dcb442663055a9614cd1e42bde9.jpg,224,224,compa,68,8,212,215
pencil_58_jpg.rf.38eecf002dffe44c39cbc11a68eb99ab.jpg,224,224,pencil,20,19,209,207
pencil_23_jpg.rf.39243ccc5d92d7c500836f0ef80b0460.jpg,224,224,pencil,15,8,209,216
pens_232_jpg.rf.384f931c50f9e72859f3dfde9da9f9ff.jpg,224,224,pen,93,48,145,182
compa_11_jpg.rf.39d5d379c69d2678793f78b069851f9c.jpg,224,224,compa,86,12,146,214
ruler_168_jpg.rf.39b3da7257b95df77fb93e390d67b6fe.jpg,224,224,ruler,156,8,192,209
pencil_240_jpg.rf.3a508ebf815d6fad67f67572b10b0e82.jpg,224,224,pencil,17,90,208,106
ruler_235_jpg.rf.3a557d502b82ee0c6df4eaa5ba39595f.jpg,224,224,ruler,54,11,169,214
ruler_235_jpg.rf.3a557d502b82ee0c6df4eaa5ba39595f.jpg,224,224,compa,73,148,127,201
calculator_150_jpg.rf.394603ec2b1cc3dd81633130094fb407.jpg,224,224,calculator,0,25,118,206
ruler_27_jpg.rf.38c692f17fffd8556cd819c80d90881d.jpg,224,224,ruler,95,11,125,212
ruler_17_jpg.rf.38f437ae7f12138db5c3583e1916bdad.jpg,224,224,ruler,8,5,218,220
pencil_130_jpg.rf.3a2459d0464385b610f91da4ba861d53.jpg,224,224,pencil,7,82,191,114
pencil_151_jpg.rf.3abe70a69a1aec637038225e31277d32.jpg,224,224,pencil,62,35,170,147
compa_192_jpg.rf.3abc84c13e4a98475a0dd609154f41f5.jpg,224,224,compa,55,50,126,173
compa_148_jpg.rf.3abef49723310520d6d2441e39f6c908.jpg,224,224,compa,30,69,190,142
calculator_71_jpg.rf.3accb7551f63f343d7c5b5d150687043.jpg,224,224,calculator,70,20,204,194
compa_163_jpg.rf.38f7ce17069c095cbd41130bb1410c23.jpg,224,224,compa,53,66,194,187
ruler_32_jpg.rf.38e86453333ac18673c9e44b479bba60.jpg,224,224,ruler,93,24,132,210
compa_189_jpg.rf.3b2c792078d2e4b10b5b6570ac3b73eb.jpg,224,224,compa,42,50,206,117
compa_163_jpg.rf.3b2e793a70a7744a6ea9a40b657cc664.jpg,224,224,compa,66,31,187,172
calculator_99_jpg.rf.387ae680584d0c9783b0c7142f3f337b.jpg,224,224,calculator,3,35,193,224
pens_161_jpg.rf.3b88960d349df5becc52267a6b7902e5.jpg,224,224,pen,26,43,185,159
pens_174_jpg.rf.3b8675a4334b3f38155e25e2a56b09dd.jpg,224,224,pen,81,45,129,187
pens_230_jpg.rf.3bb5a84466d122b6d693dc85a72942d2.jpg,224,224,pen,41,77,179,168
pencil_116_jpg.rf.3bf9537d6066753d05f41ae06c2728a9.jpg,224,224,pencil,60,55,188,165
pens_180_jpg.rf.3c099ffc93ec8240f5baf9e7dae574ac.jpg,224,224,pen,32,42,151,155
pencil_187_jpg.rf.3c247825d849d924c097b0aa049364a3.jpg,224,224,pencil,57,62,150,192
compa_87_jpg.rf.3c68748099ca653ec5cdb69947384d4c.jpg,224,224,compa,0,53,222,167
compa_87_jpg.rf.3c68748099ca653ec5cdb69947384d4c.jpg,224,224,pencil,0,68,165,103
ruler_225_jpg.rf.3cf1e2245020fc959d80d65bfd1d66ee.jpg,224,224,ruler,92,27,186,150
compa_122_jpg.rf.3c83f327997839a0553da64b69d0d618.jpg,224,224,compa,29,87,192,149
ruler_230_jpg.rf.3d130835a4e413feb5fdc24a4e70e050.jpg,224,224,pencil,81,89,90,134
ruler_230_jpg.rf.3d130835a4e413feb5fdc24a4e70e050.jpg,224,224,ruler,57,3,167,221
compa_31_jpg.rf.3d2b765ce32f782c3da7aa02ec9514a0.jpg,224,224,compa,7,20,221,139
compa_31_jpg.rf.3d2b765ce32f782c3da7aa02ec9514a0.jpg,224,224,pencil,23,96,141,213
pencil_169_jpg.rf.3d1096f76ab1861f7ba43507976572a2.jpg,224,224,pencil,11,106,192,118
pencil_53_jpg.rf.3d4b7122de5ec3fe23d3ed9a6f3a4e46.jpg,224,224,pencil,105,32,119,190
compa_197_jpg.rf.3d49517468bea270057dfaecd76bef30.jpg,224,224,compa,45,73,200,179
calculator_155_jpg.rf.3dbc9289535a403e4a9e8fe982243aa7.jpg,224,224,calculator,50,25,162,199
compa_87_jpg.rf.3dfd8d26808e042a6b554c9845ede1b7.jpg,224,224,compa,53,2,167,224
compa_87_jpg.rf.3dfd8d26808e042a6b554c9845ede1b7.jpg,224,224,pencil,68,59,103,224
calculator_94_jpg.rf.3dd7369f7011fcfa43d721f889a7931f.jpg,224,224,calculator,17,18,223,182
pencil_108_jpg.rf.3e8c13bd56c8c606356a0d23d2c459b4.jpg,224,224,pencil,79,35,169,205
ruler_201_jpg.rf.3d65ba60ff8b2a1f9250db5a47944cd1.jpg,224,224,ruler,59,38,114,163
compa_124_jpg.rf.3e309190676ecbbfd06f0d20418c6757.jpg,224,224,compa,42,51,171,183
compa_10_jpg.rf.3e9de371439b702d306ce7006e276379.jpg,224,224,compa,15,53,212,159
compa_28_jpg.rf.3e462dc15ebb64007d88dad884b54c55.jpg,224,224,compa,85,33,132,212
compa_21_jpg.rf.3f2ec9edecbccfe1b8fd62f5008ea8fa.jpg,224,224,compa,25,38,196,189
pencil_213_jpg.rf.3f57fced218ff04ca14d71c37d7ee8ac.jpg,224,224,pencil,19,71,208,165
pencil_126_jpg.rf.3ec808832d0065d3fe3350e2563c787c.jpg,224,224,pencil,85,54,120,206
pencil_12_jpg.rf.3f125ca9a2b71972a78a342b8c9989b6.jpg,224,224,pencil,97,5,109,220
compa_66_jpg.rf.3fa6cfbb59e043b3e26cc41c56081972.jpg,224,224,compa,3,0,131,224
compa_66_jpg.rf.3fa6cfbb59e043b3e26cc41c56081972.jpg,224,224,pencil,29,5,216,160
calculator_185_jpg.rf.3f5f0e245694a2007de0614a6c234894.jpg,224,224,calculator,0,37,214,199
pens_196_jpg.rf.401ed777d8c28a6e0370be8d1e880e10.jpg,224,224,pen,57,88,186,145
ruler_155_jpg.rf.3fd57feae99518e43543a1270e0fa2a2.jpg,224,224,ruler,25,15,63,208
compa_104_jpg.rf.3fb6a89cfce0353cb6194739805cef89.jpg,224,224,compa,67,92,171,156
pens_163_jpg.rf.404684d4bb84b69e770ce9fd879e576d.jpg,224,224,pen,91,78,165,170
ruler_167_jpg.rf.3fdaa3b076ad53b96daa6ceefc4aa196.jpg,224,224,ruler,40,3,64,217
pens_41_jpg.rf.3fec00563dc8453bc0851171bfd0087c.jpg,224,224,pen,96,29,117,196
pencil_31_jpg.rf.408117159217e12f7ffc2e27ffeae7cb.jpg,224,224,pencil,63,7,167,216
compa_63_jpg.rf.40aad896b54f2c9792dee792f746ca6c.jpg,224,224,compa,6,68,218,159
pencil_2_jpg.rf.40acf529111143b9b57c98e9aeaf53cc.jpg,224,224,pencil,20,22,206,192
calculator_219_jpg.rf.409af83229ec96055b05eb84384ca5a1.jpg,224,224,calculator,16,19,212,168
calculator_20_jpg.rf.40b8750e08fbb631b9b4c52c4f85cb01.jpg,224,224,calculator,10,13,108,212
ruler_113_jpg.rf.40fd48f9e784e34b39bc5a7b42fba4b8.jpg,224,224,ruler,90,3,134,219
compa_208_jpg.rf.40c99eab66724dfa2b4a4794604ffd0e.jpg,224,224,compa,71,18,133,194
pens_43_jpg.rf.406e689855897c2c62008e793ed65ab7.jpg,224,224,pen,11,101,196,123
pens_247_jpg.rf.4117487bebfddca63b384aad4d021e4c.jpg,224,224,pen,64,34,155,192
pencil_144_jpg.rf.413177debe58285050ea0d86c029d291.jpg,224,224,pencil,70,49,120,190
compa_136_jpg.rf.41873f03dca759aad15385bcf0b24817.jpg,224,224,compa,63,46,171,170
ruler_135_jpg.rf.418c18175bcc76692a200d35d1457b4f.jpg,224,224,ruler,105,26,126,176
pens_117_jpg.rf.419205f26472cb8c8a92382e7ff08d27.jpg,224,224,pen,70,91,130,203
